threeday_yrmo,threeday_yr,year,dayofyear,varvarsalt1_PSU_0-10mAvg
1,1,1980,2,27.1
2,2,1980,5,27.1
3,3,1980,8,26.9
4,4,1980,11,27.0
5,5,1980,14,27.2
6,6,1980,17,27.5
7,7,1980,20,27.3
8,8,1980,23,27.2
9,9,1980,26,27.3
10,10,1980,29,27.4
11,11,1980,32,27.4
12,12,1980,35,27.6
13,13,1980,38,27.3
14,14,1980,41,27.1
15,15,1980,44,27.1
16,16,1980,47,27.3
17,17,1980,50,27.2
18,18,1980,53,27.2
19,19,1980,56,27.2
20,20,1980,59,27.2
21,21,1980,62,27.2
22,22,1980,65,27.0
23,23,1980,68,27.0
24,24,1980,71,27.1
25,25,1980,74,27.6
26,26,1980,77,27.6
27,27,1980,80,27.5
28,28,1980,83,27.4
29,29,1980,86,27.3
30,30,1980,89,27.4
31,31,1980,92,27.4
32,32,1980,95,27.4
33,33,1980,98,27.4
34,34,1980,101,27.6
35,35,1980,104,27.4
36,36,1980,107,27.3
37,37,1980,110,27.4
38,38,1980,113,27.2
39,39,1980,116,26.9
40,40,1980,119,26.7
41,41,1980,122,26.7
42,42,1980,125,26.7
43,43,1980,128,26.5
44,44,1980,131,26.1
45,45,1980,134,25.8
46,46,1980,137,25.5
47,47,1980,140,25.1
48,48,1980,143,25.1
49,49,1980,146,24.3
50,50,1980,149,23.9
51,51,1980,152,23.9
52,52,1980,155,24.5
53,53,1980,158,24.6
54,54,1980,161,24.5
55,55,1980,164,24.4
56,56,1980,167,24.4
57,57,1980,170,24.2
58,58,1980,173,23.7
59,59,1980,176,23.5
60,60,1980,179,23.4
61,61,1980,182,23.6
62,62,1980,185,23.8
63,63,1980,188,24.1
64,64,1980,191,23.8
65,65,1980,194,24.0
66,66,1980,197,24.0
67,67,1980,200,24.0
68,68,1980,203,23.9
69,69,1980,206,24.1
70,70,1980,209,24.4
71,71,1980,212,25.1
72,72,1980,215,25.3
73,73,1980,218,25.3
74,74,1980,221,25.4
75,75,1980,224,25.6
76,76,1980,227,25.7
77,77,1980,230,25.6
78,78,1980,233,25.5
79,79,1980,236,25.6
80,80,1980,239,26.0
81,81,1980,242,26.0
82,82,1980,245,26.1
83,83,1980,248,26.1
84,84,1980,251,26.1
85,85,1980,254,26.1
86,86,1980,257,26.2
87,87,1980,260,26.3
88,88,1980,263,26.3
89,89,1980,266,26.5
90,90,1980,269,26.5
91,91,1980,272,26.5
92,92,1980,275,26.6
93,93,1980,278,26.3
94,94,1980,281,26.4
95,95,1980,284,26.5
96,96,1980,287,26.5
97,97,1980,290,26.5
98,98,1980,293,26.5
99,99,1980,296,26.6
100,100,1980,299,26.8
101,101,1980,302,26.9
102,102,1980,305,26.9
103,103,1980,308,27.1
104,104,1980,311,27.0
105,105,1980,314,27.1
106,106,1980,317,26.7
107,107,1980,320,26.4
108,108,1980,323,26.5
109,109,1980,326,26.6
110,110,1980,329,26.6
111,111,1980,332,26.8
112,112,1980,335,26.9
113,113,1980,338,26.6
114,114,1980,341,26.4
115,115,1980,344,26.6
116,116,1980,347,27.1
117,117,1980,350,27.1
118,118,1980,353,27.0
119,119,1980,356,26.9
120,120,1980,361,26.7
121,121,1981,2,26.2
122,122,1981,5,26.2
123,123,1981,8,26.3
124,124,1981,11,26.5
125,125,1981,14,26.4
126,126,1981,17,26.4
127,127,1981,20,26.6
128,128,1981,23,26.7
129,129,1981,26,26.5
130,130,1981,29,26.4
131,131,1981,32,26.3
132,132,1981,35,26.5
133,133,1981,38,26.6
134,134,1981,41,26.7
135,135,1981,44,26.7
136,136,1981,47,27.0
137,137,1981,50,27.1
138,138,1981,53,26.9
139,139,1981,56,26.6
140,140,1981,59,26.4
141,141,1981,62,26.4
142,142,1981,65,26.8
143,143,1981,68,27.1
144,144,1981,71,27.0
145,145,1981,74,27.0
146,146,1981,77,27.0
147,147,1981,80,27.0
148,148,1981,83,27.1
149,149,1981,86,27.1
150,150,1981,89,27.0
151,151,1981,92,27.0
152,152,1981,95,27.1
153,153,1981,98,27.0
154,154,1981,101,27.1
155,155,1981,104,27.0
156,156,1981,107,26.9
157,157,1981,110,26.7
158,158,1981,113,26.7
159,159,1981,116,26.7
160,160,1981,119,26.6
161,161,1981,122,26.4
162,162,1981,125,26.3
163,163,1981,128,26.0
164,164,1981,131,25.7
165,165,1981,134,25.6
166,166,1981,137,25.5
167,167,1981,140,25.4
168,168,1981,143,25.2
169,169,1981,146,24.9
170,170,1981,149,24.4
171,171,1981,152,24.1
172,172,1981,155,24.1
173,173,1981,158,24.0
174,174,1981,161,23.4
175,175,1981,164,22.8
176,176,1981,167,22.4
177,177,1981,170,22.6
178,178,1981,173,22.7
179,179,1981,176,22.3
180,180,1981,179,22.4
181,181,1981,182,23.1
182,182,1981,185,23.4
183,183,1981,188,23.5
184,184,1981,191,23.4
185,185,1981,194,23.3
186,186,1981,197,23.5
187,187,1981,200,23.7
188,188,1981,203,23.7
189,189,1981,206,23.7
190,190,1981,209,24.2
191,191,1981,212,24.7
192,192,1981,215,24.9
193,193,1981,218,24.8
194,194,1981,221,24.6
195,195,1981,224,25.1
196,196,1981,227,25.5
197,197,1981,230,25.6
198,198,1981,233,25.6
199,199,1981,236,25.5
200,200,1981,239,25.6
201,201,1981,242,25.7
202,202,1981,245,25.9
203,203,1981,248,25.7
204,204,1981,251,25.6
205,205,1981,254,25.8
206,206,1981,257,26.3
207,207,1981,260,26.5
208,208,1981,263,26.6
209,209,1981,266,27.0
210,210,1981,269,26.8
211,211,1981,272,26.9
212,212,1981,275,26.9
213,213,1981,278,26.6
214,214,1981,281,27.0
215,215,1981,284,26.6
216,216,1981,287,26.5
217,217,1981,290,26.7
218,218,1981,293,26.7
219,219,1981,296,26.8
220,220,1981,299,26.9
221,221,1981,302,27.3
222,222,1981,305,27.6
223,223,1981,308,27.2
224,224,1981,311,26.9
225,225,1981,314,26.8
226,226,1981,317,27.2
227,227,1981,320,27.3
228,228,1981,323,26.9
229,229,1981,326,27.1
230,230,1981,329,26.8
231,231,1981,332,26.5
232,232,1981,335,26.7
233,233,1981,338,26.8
234,234,1981,341,27.0
235,235,1981,344,26.6
236,236,1981,347,26.5
237,237,1981,350,26.6
238,238,1981,353,26.7
239,239,1981,356,26.6
240,240,1981,360,26.6
241,241,1982,2,26.8
242,242,1982,5,26.8
243,243,1982,8,27.0
244,244,1982,11,27.1
245,245,1982,14,27.0
246,246,1982,17,27.0
247,247,1982,20,26.9
248,248,1982,23,26.9
249,249,1982,26,26.9
250,250,1982,29,26.9
251,251,1982,32,26.8
252,252,1982,35,26.7
253,253,1982,38,26.8
254,254,1982,41,26.9
255,255,1982,44,27.4
256,256,1982,47,27.1
257,257,1982,50,27.1
258,258,1982,53,27.0
259,259,1982,56,27.1
260,260,1982,59,27.3
261,261,1982,62,27.2
262,262,1982,65,26.9
263,263,1982,68,26.9
264,264,1982,71,27.2
265,265,1982,74,27.3
266,266,1982,77,27.1
267,267,1982,80,27.0
268,268,1982,83,27.0
269,269,1982,86,27.2
270,270,1982,89,27.3
271,271,1982,92,27.3
272,272,1982,95,27.3
273,273,1982,98,27.1
274,274,1982,101,27.1
275,275,1982,104,27.4
276,276,1982,107,27.3
277,277,1982,110,27.1
278,278,1982,113,27.0
279,279,1982,116,27.3
280,280,1982,119,27.3
281,281,1982,122,27.1
282,282,1982,125,27.0
283,283,1982,128,26.7
284,284,1982,131,26.6
285,285,1982,134,26.3
286,286,1982,137,25.8
287,287,1982,140,25.4
288,288,1982,143,25.3
289,289,1982,146,25.9
290,290,1982,149,25.9
291,291,1982,152,25.4
292,292,1982,155,25.1
293,293,1982,158,24.6
294,294,1982,161,24.2
295,295,1982,164,23.8
296,296,1982,167,23.3
297,297,1982,170,23.2
298,298,1982,173,23.8
299,299,1982,176,23.8
300,300,1982,179,23.5
301,301,1982,182,23.2
302,302,1982,185,23.1
303,303,1982,188,22.9
304,304,1982,191,22.5
305,305,1982,194,22.1
306,306,1982,197,22.2
307,307,1982,200,22.4
308,308,1982,203,22.7
309,309,1982,206,22.8
310,310,1982,209,23.0
311,311,1982,212,23.1
312,312,1982,215,23.2
313,313,1982,218,23.1
314,314,1982,221,23.0
315,315,1982,224,23.1
316,316,1982,227,23.2
317,317,1982,230,23.3
318,318,1982,233,23.7
319,319,1982,236,24.5
320,320,1982,239,24.7
321,321,1982,242,24.8
322,322,1982,245,24.9
323,323,1982,248,25.0
324,324,1982,251,25.1
325,325,1982,254,25.1
326,326,1982,257,24.9
327,327,1982,260,25.1
328,328,1982,263,25.5
329,329,1982,266,25.6
330,330,1982,269,25.6
331,331,1982,272,25.7
332,332,1982,275,25.9
333,333,1982,278,26.1
334,334,1982,281,26.5
335,335,1982,284,26.2
336,336,1982,287,26.2
337,337,1982,290,26.4
338,338,1982,293,26.5
339,339,1982,296,26.8
340,340,1982,299,27.0
341,341,1982,302,26.8
342,342,1982,305,26.5
343,343,1982,308,26.5
344,344,1982,311,26.7
345,345,1982,314,26.6
346,346,1982,317,26.4
347,347,1982,320,26.5
348,348,1982,323,26.7
349,349,1982,326,26.5
350,350,1982,329,26.4
351,351,1982,332,26.5
352,352,1982,335,26.7
353,353,1982,338,26.9
354,354,1982,341,26.7
355,355,1982,344,26.6
356,356,1982,347,26.7
357,357,1982,350,27.4
358,358,1982,353,27.6
359,359,1982,356,27.4
360,360,1982,360,27.2
361,361,1983,2,27.2
362,362,1983,5,27.3
363,363,1983,8,27.3
364,364,1983,11,27.2
365,365,1983,14,27.1
366,366,1983,17,26.9
367,367,1983,20,26.9
368,368,1983,23,26.8
369,369,1983,26,27.1
370,370,1983,29,27.1
371,371,1983,32,26.9
372,372,1983,35,26.9
373,373,1983,38,26.9
374,374,1983,41,27.1
375,375,1983,44,27.4
376,376,1983,47,27.3
377,377,1983,50,27.3
378,378,1983,53,27.2
379,379,1983,56,27.0
380,380,1983,59,26.9
381,381,1983,62,27.0
382,382,1983,65,27.0
383,383,1983,68,27.0
384,384,1983,71,27.1
385,385,1983,74,27.3
386,386,1983,77,27.0
387,387,1983,80,26.8
388,388,1983,83,26.8
389,389,1983,86,27.0
390,390,1983,89,27.3
391,391,1983,92,27.3
392,392,1983,95,27.0
393,393,1983,98,26.7
394,394,1983,101,26.7
395,395,1983,104,26.8
396,396,1983,107,26.8
397,397,1983,110,26.9
398,398,1983,113,26.8
399,399,1983,116,26.9
400,400,1983,119,26.8
401,401,1983,122,26.6
402,402,1983,125,26.3
403,403,1983,128,26.1
404,404,1983,131,25.7
405,405,1983,134,25.5
406,406,1983,137,25.6
407,407,1983,140,25.5
408,408,1983,143,25.5
409,409,1983,146,25.6
410,410,1983,149,25.4
411,411,1983,152,25.3
412,412,1983,155,24.8
413,413,1983,158,24.2
414,414,1983,161,24.3
415,415,1983,164,24.3
416,416,1983,167,23.9
417,417,1983,170,23.6
418,418,1983,173,23.3
419,419,1983,176,23.3
420,420,1983,179,23.2
421,421,1983,182,23.2
422,422,1983,185,23.1
423,423,1983,188,23.0
424,424,1983,191,23.2
425,425,1983,194,23.8
426,426,1983,197,23.6
427,427,1983,200,23.1
428,428,1983,203,23.3
429,429,1983,206,23.3
430,430,1983,209,23.6
431,431,1983,212,23.4
432,432,1983,215,23.3
433,433,1983,218,23.5
434,434,1983,221,24.1
435,435,1983,224,24.5
436,436,1983,227,24.5
437,437,1983,230,24.6
438,438,1983,233,25.0
439,439,1983,236,25.3
440,440,1983,239,25.4
441,441,1983,242,25.6
442,442,1983,245,25.4
443,443,1983,248,25.5
444,444,1983,251,25.8
445,445,1983,254,25.9
446,446,1983,257,25.7
447,447,1983,260,25.7
448,448,1983,263,26.2
449,449,1983,266,26.4
450,450,1983,269,26.5
451,451,1983,272,26.7
452,452,1983,275,26.6
453,453,1983,278,26.7
454,454,1983,281,26.8
455,455,1983,284,26.9
456,456,1983,287,26.8
457,457,1983,290,26.8
458,458,1983,293,26.8
459,459,1983,296,27.0
460,460,1983,299,26.9
461,461,1983,302,26.7
462,462,1983,305,26.7
463,463,1983,308,27.1
464,464,1983,311,27.3
465,465,1983,314,27.0
466,466,1983,317,27.2
467,467,1983,320,27.2
468,468,1983,323,26.9
469,469,1983,326,26.4
470,470,1983,329,26.3
471,471,1983,332,26.2
472,472,1983,335,26.2
473,473,1983,338,26.3
474,474,1983,341,26.3
475,475,1983,344,26.4
476,476,1983,347,26.7
477,477,1983,350,26.5
478,478,1983,353,26.4
479,479,1983,356,26.5
480,480,1983,360,26.7
481,481,1984,2,26.7
482,482,1984,5,26.7
483,483,1984,8,26.5
484,484,1984,11,26.3
485,485,1984,14,26.3
486,486,1984,17,26.4
487,487,1984,20,26.5
488,488,1984,23,26.7
489,489,1984,26,26.6
490,490,1984,29,26.6
491,491,1984,32,26.5
492,492,1984,35,26.5
493,493,1984,38,26.5
494,494,1984,41,26.8
495,495,1984,44,27.1
496,496,1984,47,27.1
497,497,1984,50,27.0
498,498,1984,53,26.9
499,499,1984,56,26.9
500,500,1984,59,26.8
501,501,1984,62,26.8
502,502,1984,65,26.7
503,503,1984,68,26.6
504,504,1984,71,26.6
505,505,1984,74,26.6
506,506,1984,77,26.7
507,507,1984,80,27.0
508,508,1984,83,26.9
509,509,1984,86,26.7
510,510,1984,89,26.5
511,511,1984,92,26.4
512,512,1984,95,26.6
513,513,1984,98,26.7
514,514,1984,101,27.1
515,515,1984,104,27.3
516,516,1984,107,27.0
517,517,1984,110,26.8
518,518,1984,113,26.6
519,519,1984,116,26.5
520,520,1984,119,26.5
521,521,1984,122,26.6
522,522,1984,125,26.5
523,523,1984,128,26.3
524,524,1984,131,26.2
525,525,1984,134,26.1
526,526,1984,137,25.7
527,527,1984,140,25.6
528,528,1984,143,25.5
529,529,1984,146,25.3
530,530,1984,149,24.7
531,531,1984,152,24.8
532,532,1984,155,25.3
533,533,1984,158,25.3
534,534,1984,161,24.9
535,535,1984,164,24.8
536,536,1984,167,24.6
537,537,1984,170,24.4
538,538,1984,173,24.1
539,539,1984,176,23.8
540,540,1984,179,23.8
541,541,1984,182,23.8
542,542,1984,185,23.6
543,543,1984,188,23.1
544,544,1984,191,23.0
545,545,1984,194,23.2
546,546,1984,197,23.2
547,547,1984,200,23.4
548,548,1984,203,24.0
549,549,1984,206,24.4
550,550,1984,209,24.7
551,551,1984,212,24.8
552,552,1984,215,24.7
553,553,1984,218,24.5
554,554,1984,221,24.3
555,555,1984,224,24.5
556,556,1984,227,24.8
557,557,1984,230,24.8
558,558,1984,233,24.8
559,559,1984,236,25.1
560,560,1984,239,25.3
561,561,1984,242,25.5
562,562,1984,245,25.7
563,563,1984,248,25.7
564,564,1984,251,25.8
565,565,1984,254,25.8
566,566,1984,257,25.8
567,567,1984,260,25.8
568,568,1984,263,25.9
569,569,1984,266,26.3
570,570,1984,269,26.4
571,571,1984,272,26.5
572,572,1984,275,26.5
573,573,1984,278,26.5
574,574,1984,281,26.7
575,575,1984,284,27.0
576,576,1984,287,26.9
577,577,1984,290,26.4
578,578,1984,293,26.1
579,579,1984,296,26.2
580,580,1984,299,26.3
581,581,1984,302,26.4
582,582,1984,305,26.7
583,583,1984,308,26.9
584,584,1984,311,26.7
585,585,1984,314,26.7
586,586,1984,317,26.5
587,587,1984,320,26.4
588,588,1984,323,26.5
589,589,1984,326,26.8
590,590,1984,329,27.0
591,591,1984,332,27.0
592,592,1984,335,26.8
593,593,1984,338,26.5
594,594,1984,341,26.4
595,595,1984,344,26.7
596,596,1984,347,26.9
597,597,1984,350,27.0
598,598,1984,353,26.7
599,599,1984,356,26.7
600,600,1984,361,26.8
601,601,1985,2,26.8
602,602,1985,5,26.9
603,603,1985,8,27.0
604,604,1985,11,27.1
605,605,1985,14,27.1
606,606,1985,17,27.1
607,607,1985,20,27.1
608,608,1985,23,27.2
609,609,1985,26,27.2
610,610,1985,29,27.1
611,611,1985,32,27.1
612,612,1985,35,27.2
613,613,1985,38,27.4
614,614,1985,41,27.5
615,615,1985,44,27.7
616,616,1985,47,27.6
617,617,1985,50,27.5
618,618,1985,53,27.4
619,619,1985,56,27.4
620,620,1985,59,27.3
621,621,1985,62,27.6
622,622,1985,65,27.9
623,623,1985,68,27.8
624,624,1985,71,27.8
625,625,1985,74,27.7
626,626,1985,77,27.7
627,627,1985,80,27.8
628,628,1985,83,28.0
629,629,1985,86,28.0
630,630,1985,89,27.8
631,631,1985,92,27.7
632,632,1985,95,27.5
633,633,1985,98,27.6
634,634,1985,101,27.7
635,635,1985,104,27.6
636,636,1985,107,27.5
637,637,1985,110,27.5
638,638,1985,113,27.3
639,639,1985,116,27.2
640,640,1985,119,27.1
641,641,1985,122,26.7
642,642,1985,125,26.8
643,643,1985,128,26.7
644,644,1985,131,26.5
645,645,1985,134,26.4
646,646,1985,137,26.3
647,647,1985,140,26.3
648,648,1985,143,26.1
649,649,1985,146,25.6
650,650,1985,149,24.9
651,651,1985,152,24.3
652,652,1985,155,24.0
653,653,1985,158,23.6
654,654,1985,161,23.1
655,655,1985,164,22.9
656,656,1985,167,23.2
657,657,1985,170,23.9
658,658,1985,173,24.9
659,659,1985,176,24.9
660,660,1985,179,24.6
661,661,1985,182,24.6
662,662,1985,185,24.7
663,663,1985,188,24.7
664,664,1985,191,24.4
665,665,1985,194,24.2
666,666,1985,197,24.9
667,667,1985,200,25.3
668,668,1985,203,25.4
669,669,1985,206,25.3
670,670,1985,209,25.3
671,671,1985,212,25.8
672,672,1985,215,25.9
673,673,1985,218,25.8
674,674,1985,221,25.6
675,675,1985,224,25.5
676,676,1985,227,26.1
677,677,1985,230,26.3
678,678,1985,233,26.3
679,679,1985,236,26.3
680,680,1985,239,26.5
681,681,1985,242,26.6
682,682,1985,245,26.7
683,683,1985,248,26.6
684,684,1985,251,26.6
685,685,1985,254,26.7
686,686,1985,257,26.9
687,687,1985,260,27.0
688,688,1985,263,27.0
689,689,1985,266,26.9
690,690,1985,269,27.0
691,691,1985,272,27.3
692,692,1985,275,27.3
693,693,1985,278,27.3
694,694,1985,281,27.5
695,695,1985,284,27.6
696,696,1985,287,27.7
697,697,1985,290,27.8
698,698,1985,293,27.8
699,699,1985,296,27.9
700,700,1985,299,27.5
701,701,1985,302,27.2
702,702,1985,305,27.2
703,703,1985,308,26.9
704,704,1985,311,26.8
705,705,1985,314,26.8
706,706,1985,317,26.9
707,707,1985,320,27.0
708,708,1985,323,26.9
709,709,1985,326,26.9
710,710,1985,329,26.8
711,711,1985,332,26.8
712,712,1985,335,26.8
713,713,1985,338,26.8
714,714,1985,341,27.1
715,715,1985,344,27.0
716,716,1985,347,27.0
717,717,1985,350,27.1
718,718,1985,353,27.1
719,719,1985,356,27.0
720,720,1985,360,27.3
721,721,1986,2,27.6
722,722,1986,5,27.5
723,723,1986,8,27.6
724,724,1986,11,27.8
725,725,1986,14,27.8
726,726,1986,17,27.7
727,727,1986,20,27.6
728,728,1986,23,27.6
729,729,1986,26,27.4
730,730,1986,29,27.2
731,731,1986,32,27.3
732,732,1986,35,27.3
733,733,1986,38,27.3
734,734,1986,41,27.3
735,735,1986,44,27.4
736,736,1986,47,27.3
737,737,1986,50,27.3
738,738,1986,53,27.6
739,739,1986,56,27.7
740,740,1986,59,27.7
741,741,1986,62,27.5
742,742,1986,65,27.4
743,743,1986,68,27.4
744,744,1986,71,27.5
745,745,1986,74,27.5
746,746,1986,77,27.2
747,747,1986,80,27.1
748,748,1986,83,27.0
749,749,1986,86,27.4
750,750,1986,89,27.3
751,751,1986,92,27.0
752,752,1986,95,26.9
753,753,1986,98,26.9
754,754,1986,101,27.1
755,755,1986,104,27.0
756,756,1986,107,26.9
757,757,1986,110,26.9
758,758,1986,113,27.0
759,759,1986,116,27.1
760,760,1986,119,27.1
761,761,1986,122,26.7
762,762,1986,125,26.3
763,763,1986,128,26.1
764,764,1986,131,26.2
765,765,1986,134,26.3
766,766,1986,137,26.0
767,767,1986,140,25.8
768,768,1986,143,25.5
769,769,1986,146,25.4
770,770,1986,149,25.0
771,771,1986,152,24.8
772,772,1986,155,25.4
773,773,1986,158,24.9
774,774,1986,161,24.4
775,775,1986,164,24.1
776,776,1986,167,24.2
777,777,1986,170,24.0
778,778,1986,173,23.6
779,779,1986,176,23.4
780,780,1986,179,23.9
781,781,1986,182,23.8
782,782,1986,185,23.8
783,783,1986,188,23.6
784,784,1986,191,23.6
785,785,1986,194,23.6
786,786,1986,197,23.2
787,787,1986,200,23.3
788,788,1986,203,23.5
789,789,1986,206,24.1
790,790,1986,209,24.2
791,791,1986,212,24.1
792,792,1986,215,24.3
793,793,1986,218,24.9
794,794,1986,221,25.5
795,795,1986,224,25.5
796,796,1986,227,25.6
797,797,1986,230,26.0
798,798,1986,233,26.1
799,799,1986,236,26.2
800,800,1986,239,26.1
801,801,1986,242,26.2
802,802,1986,245,26.3
803,803,1986,248,26.3
804,804,1986,251,26.4
805,805,1986,254,26.5
806,806,1986,257,26.5
807,807,1986,260,26.7
808,808,1986,263,26.9
809,809,1986,266,26.9
810,810,1986,269,27.0
811,811,1986,272,26.8
812,812,1986,275,26.7
813,813,1986,278,26.8
814,814,1986,281,27.0
815,815,1986,284,27.0
816,816,1986,287,27.1
817,817,1986,290,27.2
818,818,1986,293,27.3
819,819,1986,296,27.4
820,820,1986,299,27.3
821,821,1986,302,27.4
822,822,1986,305,27.3
823,823,1986,308,27.2
824,824,1986,311,27.4
825,825,1986,314,27.4
826,826,1986,317,27.3
827,827,1986,320,27.2
828,828,1986,323,27.6
829,829,1986,326,27.7
830,830,1986,329,27.6
831,831,1986,332,27.7
832,832,1986,335,27.6
833,833,1986,338,27.3
834,834,1986,341,27.3
835,835,1986,344,27.3
836,836,1986,347,27.2
837,837,1986,350,27.4
838,838,1986,353,27.3
839,839,1986,356,27.4
840,840,1986,360,27.6
841,841,1987,2,27.6
842,842,1987,5,27.7
843,843,1987,8,27.3
844,844,1987,11,27.3
845,845,1987,14,27.4
846,846,1987,17,27.3
847,847,1987,20,27.2
848,848,1987,23,27.0
849,849,1987,26,27.3
850,850,1987,29,27.5
851,851,1987,32,27.7
852,852,1987,35,27.4
853,853,1987,38,27.4
854,854,1987,41,27.1
855,855,1987,44,27.1
856,856,1987,47,27.1
857,857,1987,50,27.1
858,858,1987,53,27.0
859,859,1987,56,27.2
860,860,1987,59,27.4
861,861,1987,62,27.4
862,862,1987,65,27.5
863,863,1987,68,27.3
864,864,1987,71,27.2
865,865,1987,74,27.1
866,866,1987,77,27.0
867,867,1987,80,26.9
868,868,1987,83,26.9
869,869,1987,86,27.1
870,870,1987,89,27.1
871,871,1987,92,27.1
872,872,1987,95,27.0
873,873,1987,98,27.1
874,874,1987,101,27.1
875,875,1987,104,27.0
876,876,1987,107,26.9
877,877,1987,110,26.6
878,878,1987,113,26.5
879,879,1987,116,26.6
880,880,1987,119,26.6
881,881,1987,122,26.6
882,882,1987,125,26.6
883,883,1987,128,26.0
884,884,1987,131,26.0
885,885,1987,134,26.0
886,886,1987,137,25.7
887,887,1987,140,25.9
888,888,1987,143,25.6
889,889,1987,146,25.5
890,890,1987,149,25.6
891,891,1987,152,25.8
892,892,1987,155,25.1
893,893,1987,158,24.6
894,894,1987,161,24.7
895,895,1987,164,25.0
896,896,1987,167,24.7
897,897,1987,170,24.4
898,898,1987,173,24.3
899,899,1987,176,24.1
900,900,1987,179,24.1
901,901,1987,182,24.6
902,902,1987,185,24.6
903,903,1987,188,24.4
904,904,1987,191,24.4
905,905,1987,194,24.2
906,906,1987,197,24.9
907,907,1987,200,25.2
908,908,1987,203,25.2
909,909,1987,206,25.3
910,910,1987,209,25.3
911,911,1987,212,25.2
912,912,1987,215,25.0
913,913,1987,218,25.5
914,914,1987,221,25.9
915,915,1987,224,26.0
916,916,1987,227,26.0
917,917,1987,230,25.8
918,918,1987,233,25.7
919,919,1987,236,26.2
920,920,1987,239,26.3
921,921,1987,242,26.4
922,922,1987,245,26.4
923,923,1987,248,26.6
924,924,1987,251,26.9
925,925,1987,254,27.0
926,926,1987,257,27.1
927,927,1987,260,27.1
928,928,1987,263,26.9
929,929,1987,266,26.9
930,930,1987,269,27.1
931,931,1987,272,27.1
932,932,1987,275,27.2
933,933,1987,278,27.3
934,934,1987,281,27.4
935,935,1987,284,27.6
936,936,1987,287,27.8
937,937,1987,290,27.7
938,938,1987,293,27.8
939,939,1987,296,27.9
940,940,1987,299,27.9
941,941,1987,302,27.9
942,942,1987,305,27.9
943,943,1987,308,27.8
944,944,1987,311,27.8
945,945,1987,314,27.8
946,946,1987,317,27.8
947,947,1987,320,27.6
948,948,1987,323,27.4
949,949,1987,326,27.5
950,950,1987,329,27.7
951,951,1987,332,27.5
952,952,1987,335,27.8
953,953,1987,338,28.1
954,954,1987,341,28.0
955,955,1987,344,28.1
956,956,1987,347,27.6
957,957,1987,350,27.5
958,958,1987,353,27.4
959,959,1987,356,27.6
960,960,1987,360,27.4
961,961,1988,2,27.3
962,962,1988,5,27.3
963,963,1988,8,27.3
964,964,1988,11,27.5
965,965,1988,14,27.8
966,966,1988,17,28.0
967,967,1988,20,27.9
968,968,1988,23,27.8
969,969,1988,26,27.6
970,970,1988,29,27.5
971,971,1988,32,27.6
972,972,1988,35,27.6
973,973,1988,38,27.5
974,974,1988,41,27.4
975,975,1988,44,27.4
976,976,1988,47,27.5
977,977,1988,50,27.5
978,978,1988,53,27.4
979,979,1988,56,27.3
980,980,1988,59,27.3
981,981,1988,62,27.3
982,982,1988,65,27.5
983,983,1988,68,27.7
984,984,1988,71,27.6
985,985,1988,74,27.4
986,986,1988,77,27.4
987,987,1988,80,27.5
988,988,1988,83,27.8
989,989,1988,86,27.9
990,990,1988,89,27.6
991,991,1988,92,27.4
992,992,1988,95,27.6
993,993,1988,98,27.7
994,994,1988,101,27.4
995,995,1988,104,27.3
996,996,1988,107,27.3
997,997,1988,110,27.4
998,998,1988,113,27.2
999,999,1988,116,26.9
1000,1000,1988,119,26.5
1001,1001,1988,122,26.3
1002,1002,1988,125,26.4
1003,1003,1988,128,25.8
1004,1004,1988,131,25.5
1005,1005,1988,134,25.3
1006,1006,1988,137,25.3
1007,1007,1988,140,25.2
1008,1008,1988,143,24.5
1009,1009,1988,146,23.8
1010,1010,1988,149,23.7
1011,1011,1988,152,23.5
1012,1012,1988,155,23.8
1013,1013,1988,158,23.3
1014,1014,1988,161,22.8
1015,1015,1988,164,23.0
1016,1016,1988,167,23.2
1017,1017,1988,170,23.4
1018,1018,1988,173,23.2
1019,1019,1988,176,22.9
1020,1020,1988,179,22.8
1021,1021,1988,182,23.0
1022,1022,1988,185,23.2
1023,1023,1988,188,23.1
1024,1024,1988,191,23.0
1025,1025,1988,194,23.3
1026,1026,1988,197,23.7
1027,1027,1988,200,23.4
1028,1028,1988,203,23.5
1029,1029,1988,206,23.8
1030,1030,1988,209,24.2
1031,1031,1988,212,24.7
1032,1032,1988,215,25.0
1033,1033,1988,218,25.1
1034,1034,1988,221,25.2
1035,1035,1988,224,25.3
1036,1036,1988,227,25.4
1037,1037,1988,230,25.3
1038,1038,1988,233,25.1
1039,1039,1988,236,25.2
1040,1040,1988,239,25.8
1041,1041,1988,242,26.0
1042,1042,1988,245,26.0
1043,1043,1988,248,26.1
1044,1044,1988,251,26.2
1045,1045,1988,254,26.4
1046,1046,1988,257,26.6
1047,1047,1988,260,26.7
1048,1048,1988,263,26.8
1049,1049,1988,266,26.7
1050,1050,1988,269,26.7
1051,1051,1988,272,26.8
1052,1052,1988,275,26.9
1053,1053,1988,278,26.9
1054,1054,1988,281,26.9
1055,1055,1988,284,27.0
1056,1056,1988,287,27.2
1057,1057,1988,290,27.2
1058,1058,1988,293,27.1
1059,1059,1988,296,27.1
1060,1060,1988,299,27.2
1061,1061,1988,302,27.4
1062,1062,1988,305,27.4
1063,1063,1988,308,27.4
