year,biweekly,ewe_row,ewe_col,model_time,avg_nitrogen_gN_m2_obs,model_N_bound_gN_m2,model_POC_N_bound_gN_m2
2015,2,92,54,2015-01-20,,0.875077498250641,0.6981106591718271
2015,2,92,55,2015-01-20,,0.8695172857795839,0.6981106591718271
2015,2,93,46,2015-01-20,,0.8337743213640063,0.6981106591718271
2015,2,93,47,2015-01-20,,0.8289938355134797,0.6981106591718271
2015,2,93,48,2015-01-20,,0.8421664430454835,0.6981106591718271
2015,2,93,49,2015-01-20,,0.8516789128596429,0.6981106591718271
2015,2,93,50,2015-01-20,,0.8583317707986569,0.6981106591718271
2015,2,93,51,2015-01-20,,0.8575078160043339,0.6981106591718271
2015,2,93,52,2015-01-20,,0.8616444129149896,0.6981106591718271
2015,2,93,53,2015-01-20,,0.8923030536768491,0.6981106591718271
2015,2,93,54,2015-01-20,,0.8945662433411924,0.6981106591718271
2015,2,93,55,2015-01-20,,0.8913047484590205,0.6981106591718271
2015,2,94,46,2015-01-20,,0.8706364734533707,0.6981106591718271
2015,2,94,47,2015-01-20,,0.8385869612405077,0.6981106591718271
2015,2,94,48,2015-01-20,,0.8608550110920333,0.6981106591718271
2015,2,94,49,2015-01-20,,0.8721118384455331,0.6981106591718271
2015,2,94,50,2015-01-20,,0.8722371369958853,0.6981106591718271
2015,2,94,51,2015-01-20,,0.8784554337600711,0.6981106591718271
2015,2,94,52,2015-01-20,,0.8832870179321618,0.6981106591718271
2015,2,94,53,2015-01-20,,0.889927985154558,0.6981106591718271
2015,2,94,54,2015-01-20,,0.9214664268502966,0.6981106591718271
2015,2,94,55,2015-01-20,,0.9208584242225624,0.6981106591718271
2015,2,95,46,2015-01-20,,0.9003334524815438,0.6981106591718271
2015,2,95,47,2015-01-20,,0.892352067803964,0.6981106591718271
2015,2,95,48,2015-01-20,,0.9042816204980483,0.6981106591718271
2015,2,95,49,2015-01-20,,0.8902736854502001,0.6981106591718271
2015,2,95,50,2015-01-20,,0.8936314682965166,0.6981106591718271
2015,2,95,51,2015-01-20,,0.9012866390822455,0.6981106591718271
2015,2,95,52,2015-01-20,,0.9000215372822711,0.6981106591718271
2015,2,95,53,2015-01-20,,0.9320787644519005,0.6981106591718271
2015,2,95,54,2015-01-20,,0.9421819162643513,0.6981106591718271
2015,2,95,55,2015-01-20,,0.975422534283716,0.6981106591718271
2015,2,96,46,2015-01-20,,0.9323286574908999,0.6981106591718271
2015,2,96,47,2015-01-20,,0.9417778107870834,0.6981106591718271
2015,2,96,48,2015-01-20,,0.9553999722162263,0.6981106591718271
2015,2,96,49,2015-01-20,,0.9436275460708419,0.6981106591718271
2015,2,96,50,2015-01-20,,0.9486348618518095,0.6981106591718271
2015,2,96,51,2015-01-20,,0.9513133230900858,0.6981106591718271
2015,2,96,52,2015-01-20,,0.958164556347532,0.6981106591718271
2015,2,96,53,2015-01-20,,0.9628121994368264,0.6981106591718271
2015,2,96,54,2015-01-20,,1.0021152959312314,0.6981106591718271
2015,2,96,55,2015-01-20,,1.0084233189623333,0.6981106591718271
2015,2,97,46,2015-01-20,,0.9633840141708497,0.6981106591718271
2015,2,97,47,2015-01-20,,0.9787117905062622,0.6981106591718271
2015,2,97,48,2015-01-20,,0.9916754040252417,0.6981106591718271
2015,2,97,49,2015-01-20,,1.009371373725589,0.6981106591718271
2015,2,97,50,2015-01-20,,1.013798986480571,0.6981106591718271
2015,2,97,51,2015-01-20,,1.0250132399781142,0.6981106591718271
2015,2,97,52,2015-01-20,,1.0345136329450177,0.6981106591718271
2015,2,97,53,2015-01-20,,1.0442177382404916,0.6981106591718271
2015,2,97,54,2015-01-20,,1.046186479606665,0.6981106591718271
2015,2,97,55,2015-01-20,,1.078516836525406,0.6981106591718271
2015,2,98,46,2015-01-20,,0.9624994488304947,0.6981106591718271
2015,2,98,47,2015-01-20,,0.9702267232751473,0.6981106591718271
2015,2,98,48,2015-01-20,,1.010208319319179,0.6981106591718271
2015,2,98,49,2015-01-20,,1.028823470248142,0.6981106591718271
2015,2,98,50,2015-01-20,,1.051961967530427,0.6981106591718271
2015,2,98,51,2015-01-20,,1.0662323488770056,0.6981106591718271
2015,2,98,52,2015-01-20,,1.0860763482521285,0.6981106591718271
2015,2,98,53,2015-01-20,,1.100317294655135,0.6981106591718271
2015,2,98,54,2015-01-20,,1.106477116367313,0.6981106591718271
2015,2,98,55,2015-01-20,,1.137619312664261,0.6981106591718271
2015,3,90,46,2015-02-04,,0.7340284030335025,0.6825579425655306
2015,3,90,47,2015-02-04,,0.7401386157304515,0.6825579425655306
2015,3,90,48,2015-02-04,,0.7414921869193202,0.6825579425655306
2015,3,90,49,2015-02-04,,0.7542524260415227,0.6825579425655306
2015,3,90,50,2015-02-04,,0.7394735739009917,0.6825579425655306
2015,3,90,51,2015-02-04,,0.7502033803341907,0.6825579425655306
2015,3,90,52,2015-02-04,,0.7527224508582144,0.6825579425655306
2015,3,90,53,2015-02-04,,0.7683585342911535,0.6825579425655306
2015,3,90,54,2015-02-04,,0.77672711519408,0.6825579425655306
2015,3,90,55,2015-02-04,,0.7689690298400818,0.6825579425655306
2015,3,91,46,2015-02-04,,0.7418761050198227,0.6825579425655306
2015,3,91,47,2015-02-04,,0.7368671082057993,0.6825579425655306
2015,3,91,48,2015-02-04,,0.7377663591138552,0.6825579425655306
2015,3,91,49,2015-02-04,,0.7510818046466446,0.6825579425655306
2015,3,91,50,2015-02-04,,0.7559291602035522,0.6825579425655306
2015,3,91,51,2015-02-04,,0.7566152292911428,0.6825579425655306
2015,3,91,52,2015-02-04,,0.7576811027373184,0.6825579425655306
2015,3,91,53,2015-02-04,,0.7729795058756135,0.6825579425655306
2015,3,91,54,2015-02-04,,0.7703292983460702,0.6825579425655306
2015,3,91,55,2015-02-04,,0.789321361141745,0.6825579425655306
2015,3,92,46,2015-02-04,,0.7371715425567236,0.6825579425655306
2015,3,92,47,2015-02-04,,0.7395803410853258,0.6825579425655306
2015,3,92,48,2015-02-04,,0.75315249212808,0.6825579425655306
2015,3,92,49,2015-02-04,,0.7469536688979711,0.6825579425655306
2015,3,92,50,2015-02-04,,0.7527205559036226,0.6825579425655306
2015,3,92,51,2015-02-04,,0.7525572426926814,0.6825579425655306
2015,3,92,52,2015-02-04,,0.7763437038478442,0.6825579425655306
2015,3,92,53,2015-02-04,,0.7689315598821268,0.6825579425655306
2015,3,92,54,2015-02-04,,0.7759836779010947,0.6825579425655306
2015,3,92,55,2015-02-04,,0.7924184006047434,0.6825579425655306
2015,3,93,46,2015-02-04,,0.7611534982454032,0.6825579425655306
2015,3,93,47,2015-02-04,,0.7527757286306004,0.6825579425655306
2015,3,93,48,2015-02-04,,0.7449245537014213,0.6825579425655306
2015,3,93,49,2015-02-04,,0.751752198361326,0.6825579425655306
2015,3,93,50,2015-02-04,,0.7706525520808062,0.6825579425655306
2015,3,93,51,2015-02-04,,0.7706309892043937,0.6825579425655306
2015,3,93,52,2015-02-04,,0.7738880678871646,0.6825579425655306
2015,3,93,53,2015-02-04,,0.767392648054054,0.6825579425655306
2015,3,93,54,2015-02-04,,0.7940876086656935,0.6825579425655306
2015,3,93,55,2015-02-04,,0.7990526303309015,0.6825579425655306
2015,3,94,46,2015-02-04,,0.7618185361409563,0.6825579425655306
2015,3,94,47,2015-02-04,,0.7650536059765146,0.6825579425655306
2015,3,94,48,2015-02-04,,0.7685287610637024,0.6825579425655306
2015,3,94,49,2015-02-04,,0.7649017682475968,0.6825579425655306
2015,3,94,50,2015-02-04,,0.7658594965997617,0.6825579425655306
2015,3,94,51,2015-02-04,,0.7678022653672378,0.6825579425655306
2015,3,94,52,2015-02-04,,0.7916917270885319,0.6825579425655306
2015,3,94,53,2015-02-04,,0.795246487799566,0.6825579425655306
2015,3,94,54,2015-02-04,,0.8199708420813546,0.6825579425655306
2015,3,94,55,2015-02-04,,0.8245320177585819,0.6825579425655306
2015,3,95,46,2015-02-04,,0.7827789382017213,0.6825579425655306
2015,3,95,47,2015-02-04,,0.7763704274231571,0.6825579425655306
2015,3,95,48,2015-02-04,,0.7814850564945952,0.6825579425655306
2015,3,95,49,2015-02-04,,0.7922545529510826,0.6825579425655306
2015,3,95,50,2015-02-04,,0.791483473018743,0.6825579425655306
2015,3,95,51,2015-02-04,,0.7935997109198943,0.6825579425655306
2015,3,95,52,2015-02-04,,0.8193617043294942,0.6825579425655306
2015,3,95,53,2015-02-04,,0.8209856154234146,0.6825579425655306
2015,3,95,54,2015-02-04,,0.8243859841604717,0.6825579425655306
2015,3,95,55,2015-02-04,,0.8528582391464146,0.6825579425655306
2015,3,96,46,2015-02-04,,0.777477070563007,0.6825579425655306
2015,3,96,47,2015-02-04,,0.7961384154895786,0.6825579425655306
2015,3,96,48,2015-02-04,,0.7919484085571018,0.6825579425655306
2015,3,96,49,2015-02-04,,0.8038855543362442,0.6825579425655306
2015,3,96,50,2015-02-04,,0.8023636670650448,0.6825579425655306
2015,3,96,51,2015-02-04,,0.8164458324145525,0.6825579425655306
2015,3,96,52,2015-02-04,,0.8443631716815287,0.6825579425655306
2015,3,96,53,2015-02-04,,0.8503727447018026,0.6825579425655306
2015,3,96,54,2015-02-04,,0.8554708798173811,0.6825579425655306
2015,3,96,55,2015-02-04,,0.8966993519465905,0.6825579425655306
2015,3,97,46,2015-02-04,,0.8189590373071842,0.6825579425655306
2015,3,97,47,2015-02-04,,0.815419148453278,0.6825579425655306
2015,3,97,48,2015-02-04,,0.8124724996536968,0.6825579425655306
2015,3,97,49,2015-02-04,,0.8114676101673394,0.6825579425655306
2015,3,97,50,2015-02-04,,0.8464783280221747,0.6825579425655306
2015,3,97,51,2015-02-04,,0.8634352221714796,0.6825579425655306
2015,3,97,52,2015-02-04,,0.8685801958818917,0.6825579425655306
2015,3,97,53,2015-02-04,,0.9129769759103652,0.6825579425655306
2015,3,97,54,2015-02-04,,0.9186883977046238,0.6825579425655306
2015,3,97,55,2015-02-04,,0.9473206889496653,0.6825579425655306
2015,3,98,46,2015-02-04,,0.8396744440938346,0.6825579425655306
2015,3,98,47,2015-02-04,,0.83413660742715,0.6825579425655306
2015,3,98,48,2015-02-04,,0.8536884394246155,0.6825579425655306
2015,3,98,49,2015-02-04,,0.8886814952529968,0.6825579425655306
2015,3,98,50,2015-02-04,,0.9026389742330648,0.6825579425655306
2015,3,98,51,2015-02-04,,0.9229319120717698,0.6825579425655306
2015,3,98,52,2015-02-04,,0.9866212577451948,0.6825579425655306
2015,3,98,53,2015-02-04,,0.9942196789425801,0.6825579425655306
2015,3,98,54,2015-02-04,,1.0003830403357274,0.6825579425655306
2015,3,98,55,2015-02-04,,1.0454641873252115,0.6825579425655306
2015,4,90,46,2015-02-19,,0.862167878761888,0.666173977918923
2015,4,90,47,2015-02-19,,0.8524726257703722,0.666173977918923
2015,4,90,48,2015-02-19,,0.8680688814651218,0.666173977918923
2015,4,90,49,2015-02-19,,0.8703371954858303,0.666173977918923
2015,4,90,50,2015-02-19,,0.8695080971803975,0.666173977918923
2015,4,90,51,2015-02-19,,0.8735738654506857,0.666173977918923
2015,4,90,52,2015-02-19,,0.890375405796104,0.666173977918923
2015,4,90,53,2015-02-19,,0.9481998567371632,0.666173977918923
2015,4,90,54,2015-02-19,,0.9687238967544403,0.666173977918923
2015,4,90,55,2015-02-19,,0.9854746719182002,0.666173977918923
2015,4,91,46,2015-02-19,,0.8437427592868908,0.666173977918923
2015,4,91,47,2015-02-19,,0.8625912329207637,0.666173977918923
2015,4,91,48,2015-02-19,,0.8764479248460862,0.666173977918923
2015,4,91,49,2015-02-19,,0.8834462786687072,0.666173977918923
2015,4,91,50,2015-02-19,,0.8978740810512086,0.666173977918923
2015,4,91,51,2015-02-19,,0.8930636155570383,0.666173977918923
2015,4,91,52,2015-02-19,,0.91007257384807,0.666173977918923
2015,4,91,53,2015-02-19,,0.9644037667987856,0.666173977918923
2015,4,91,54,2015-02-19,,0.9785717257917861,0.666173977918923
2015,4,91,55,2015-02-19,,1.0030847766320214,0.666173977918923
2015,4,92,46,2015-02-19,,0.8622621135623192,0.666173977918923
2015,4,92,47,2015-02-19,,0.8810482197587843,0.666173977918923
2015,4,92,48,2015-02-19,,0.8773609620528287,0.666173977918923
2015,4,92,49,2015-02-19,,0.9009090159006867,0.666173977918923
2015,4,92,50,2015-02-19,,0.892398884232155,0.666173977918923
2015,4,92,51,2015-02-19,,0.9168792412457986,0.666173977918923
2015,4,92,52,2015-02-19,,0.9314464785617311,0.666173977918923
2015,4,92,53,2015-02-19,,0.9817772897505207,0.666173977918923
2015,4,92,54,2015-02-19,,0.9896050614367695,0.666173977918923
2015,4,92,55,2015-02-19,,1.0174834474017855,0.666173977918923
2015,4,93,46,2015-02-19,,0.8765718778006273,0.666173977918923
2015,4,93,47,2015-02-19,,0.9029370600937389,0.666173977918923
2015,4,93,48,2015-02-19,,0.898351417013444,0.666173977918923
2015,4,93,49,2015-02-19,,0.9276778959995137,0.666173977918923
2015,4,93,50,2015-02-19,,0.9172229602329898,0.666173977918923
2015,4,93,51,2015-02-19,,0.9400490238983185,0.666173977918923
2015,4,93,52,2015-02-19,,0.961546723359962,0.666173977918923
2015,4,93,53,2015-02-19,,0.9824186139395471,0.666173977918923
2015,4,93,54,2015-02-19,,1.0026341640043548,0.666173977918923
2015,4,93,55,2015-02-19,,1.0315087387121746,0.666173977918923
2015,4,94,46,2015-02-19,,0.9043139466887812,0.666173977918923
2015,4,94,47,2015-02-19,,0.8946665875446063,0.666173977918923
2015,4,94,48,2015-02-19,,0.9235796207503888,0.666173977918923
2015,4,94,49,2015-02-19,,0.9521024841123732,0.666173977918923
2015,4,94,50,2015-02-19,,0.9526212926108848,0.666173977918923
2015,4,94,51,2015-02-19,,0.9822774987490859,0.666173977918923
2015,4,94,52,2015-02-19,,0.9933603953290727,0.666173977918923
2015,4,94,53,2015-02-19,,1.02771644688188,0.666173977918923
2015,4,94,54,2015-02-19,,1.0244808909809218,0.666173977918923
2015,4,94,55,2015-02-19,,1.0488020935938684,0.666173977918923
2015,4,95,46,2015-02-19,,0.9245767972213207,0.666173977918923
2015,4,95,47,2015-02-19,,0.9166826740056265,0.666173977918923
2015,4,95,48,2015-02-19,,0.9470185251492078,0.666173977918923
2015,4,95,49,2015-02-19,,0.9573663947237662,0.666173977918923
2015,4,95,50,2015-02-19,,0.9831786634898741,0.666173977918923
2015,4,95,51,2015-02-19,,0.9842136992346487,0.666173977918923
2015,4,95,52,2015-02-19,,1.0250805941082066,0.666173977918923
2015,4,95,53,2015-02-19,,1.0545645273481503,0.666173977918923
2015,4,95,54,2015-02-19,,1.0473235910013328,0.666173977918923
2015,4,95,55,2015-02-19,,1.076021973067428,0.666173977918923
2015,4,96,46,2015-02-19,,0.9434490608426269,0.666173977918923
2015,4,96,47,2015-02-19,,0.9454003996895632,0.666173977918923
2015,4,96,48,2015-02-19,,0.9674758145350492,0.666173977918923
2015,4,96,49,2015-02-19,,0.9759420072128986,0.666173977918923
2015,4,96,50,2015-02-19,,1.0077172960659944,0.666173977918923
2015,4,96,51,2015-02-19,,1.041622340524802,0.666173977918923
2015,4,96,52,2015-02-19,,1.0523678511488253,0.666173977918923
2015,4,96,53,2015-02-19,,1.0801540123731819,0.666173977918923
2015,4,96,54,2015-02-19,,1.0702963782197334,0.666173977918923
2015,4,96,55,2015-02-19,,1.0965231284617911,0.666173977918923
2015,4,97,46,2015-02-19,,0.9689673789625518,0.666173977918923
2015,4,97,47,2015-02-19,,0.9629840247507659,0.666173977918923
2015,4,97,48,2015-02-19,,0.9653799436718691,0.666173977918923
2015,4,97,49,2015-02-19,,0.998546187215484,0.666173977918923
2015,4,97,50,2015-02-19,,1.027832691933029,0.666173977918923
2015,4,97,51,2015-02-19,,1.0391796642788684,0.666173977918923
2015,4,97,52,2015-02-19,,1.0761862680569743,0.666173977918923
2015,4,97,53,2015-02-19,,1.1025033283412924,0.666173977918923
2015,4,97,54,2015-02-19,,1.1265810008528652,0.666173977918923
2015,4,97,55,2015-02-19,,1.1321891419694285,0.666173977918923
2015,4,98,46,2015-02-19,,0.9965399158890368,0.666173977918923
2015,4,98,47,2015-02-19,,0.9899097723264713,0.666173977918923
2015,4,98,48,2015-02-19,,1.0210300581366756,0.666173977918923
2015,4,98,49,2015-02-19,,1.0242772315142208,0.666173977918923
2015,4,98,50,2015-02-19,,1.0585136717085248,0.666173977918923
2015,4,98,51,2015-02-19,,1.0882395319265794,0.666173977918923
2015,4,98,52,2015-02-19,,1.095196328400867,0.666173977918923
2015,4,98,53,2015-02-19,,1.1286593070435331,0.666173977918923
2015,4,98,54,2015-02-19,,1.1506359348697581,0.666173977918923
2015,4,98,55,2015-02-19,,1.183781898285029,0.666173977918923
2015,5,90,46,2015-03-03,,1.4461121258967315,0.654753922596574
2015,5,90,47,2015-03-03,,1.4490461122092089,0.654753922596574
2015,5,90,48,2015-03-03,,1.4242237908036903,0.654753922596574
2015,5,90,49,2015-03-03,,1.4037268149750302,0.654753922596574
2015,5,90,50,2015-03-03,,1.47117502085003,0.654753922596574
2015,5,90,51,2015-03-03,,1.5095167803782978,0.654753922596574
2015,5,90,52,2015-03-03,,1.5430512237030787,0.654753922596574
2015,5,90,53,2015-03-03,,1.578727393891547,0.654753922596574
2015,5,90,54,2015-03-03,,1.573536021325853,0.654753922596574
2015,5,90,55,2015-03-03,,1.5438038555012314,0.654753922596574
2015,5,91,46,2015-03-03,,1.448433157716412,0.654753922596574
2015,5,91,47,2015-03-03,,1.4545511704024385,0.654753922596574
2015,5,91,48,2015-03-03,,1.4154631452304303,0.654753922596574
2015,5,91,49,2015-03-03,,1.4018150830924276,0.654753922596574
2015,5,91,50,2015-03-03,,1.4308680521618804,0.654753922596574
2015,5,91,51,2015-03-03,,1.502882771921575,0.654753922596574
2015,5,91,52,2015-03-03,,1.5398110732208008,0.654753922596574
2015,5,91,53,2015-03-03,,1.5786773273624708,0.654753922596574
2015,5,91,54,2015-03-03,,1.6225149412280893,0.654753922596574
2015,5,91,55,2015-03-03,,1.6101915879428843,0.654753922596574
2015,5,92,46,2015-03-03,,1.45853971226199,0.654753922596574
2015,5,92,47,2015-03-03,,1.4367276472254882,0.654753922596574
2015,5,92,48,2015-03-03,,1.3991536992139884,0.654753922596574
2015,5,92,49,2015-03-03,,1.362706470538863,0.654753922596574
2015,5,92,50,2015-03-03,,1.4034136097310108,0.654753922596574
2015,5,92,51,2015-03-03,,1.5317880814409583,0.654753922596574
2015,5,92,52,2015-03-03,,1.5754624219251565,0.654753922596574
2015,5,92,53,2015-03-03,,1.6204576711058607,0.654753922596574
2015,5,92,54,2015-03-03,,1.6243302080516,0.654753922596574
2015,5,92,55,2015-03-03,,1.6246517153905018,0.654753922596574
2015,5,93,46,2015-03-03,,1.4546382059310556,0.654753922596574
2015,5,93,47,2015-03-03,,1.4189323539643077,0.654753922596574
2015,5,93,48,2015-03-03,,1.3790283541067034,0.654753922596574
2015,5,93,49,2015-03-03,,1.3996366851662752,0.654753922596574
2015,5,93,50,2015-03-03,,1.395883878123829,0.654753922596574
2015,5,93,51,2015-03-03,,1.4874041677187197,0.654753922596574
2015,5,93,52,2015-03-03,,1.5674981082634751,0.654753922596574
2015,5,93,53,2015-03-03,,1.6162393019467127,0.654753922596574
2015,5,93,54,2015-03-03,,1.622766617987655,0.654753922596574
2015,5,93,55,2015-03-03,,1.6664165955759813,0.654753922596574
2015,5,94,46,2015-03-03,,1.389429242269137,0.654753922596574
