threeday_yrmo,threeday_yr,year,dayofyear,varadvecX1_cmsec_0-10mAvg
79,7,2015,20,-0.009
80,7,2015,20,-0.009
81,7,2015,20,-0.009
82,7,2015,20,-0.009
83,7,2015,20,-0.009
84,7,2015,20,-0.009
85,8,2015,23,-0.006
86,8,2015,23,-0.006
87,8,2015,23,-0.006
88,8,2015,23,-0.006
89,8,2015,23,-0.006
90,8,2015,23,-0.006
91,8,2015,23,-0.006
92,8,2015,23,-0.006
93,8,2015,23,-0.006
94,8,2015,23,-0.006
95,8,2015,23,-0.006
96,8,2015,23,-0.006
97,9,2015,26,-0.006
98,9,2015,26,-0.006
99,9,2015,26,-0.006
100,9,2015,26,-0.006
101,9,2015,26,-0.006
102,9,2015,26,-0.006
103,9,2015,26,-0.006
104,9,2015,26,-0.006
105,9,2015,26,-0.006
106,9,2015,26,-0.006
107,9,2015,26,-0.006
108,9,2015,26,-0.006
109,10,2015,29,-0.008
110,10,2015,29,-0.008
111,10,2015,29,-0.008
112,10,2015,29,-0.008
113,10,2015,29,-0.008
114,10,2015,29,-0.008
115,10,2015,29,-0.008
116,10,2015,29,-0.008
117,10,2015,29,-0.008
118,10,2015,29,-0.008
119,10,2015,29,-0.008
120,10,2015,29,-0.008
121,11,2015,32,-0.004
122,11,2015,32,-0.004
123,11,2015,32,-0.004
124,11,2015,32,-0.004
125,11,2015,32,-0.004
126,11,2015,32,-0.004
127,11,2015,32,-0.004
128,11,2015,32,-0.004
129,11,2015,32,-0.004
130,11,2015,32,-0.004
131,11,2015,32,-0.004
132,11,2015,32,-0.004
133,12,2015,35,-0.005
134,12,2015,35,-0.005
135,12,2015,35,-0.005
136,12,2015,35,-0.005
137,12,2015,35,-0.005
138,12,2015,35,-0.005
139,12,2015,35,-0.005
140,12,2015,35,-0.005
141,12,2015,35,-0.005
142,12,2015,35,-0.005
143,12,2015,35,-0.005
144,12,2015,35,-0.005
145,13,2015,38,0.002
146,13,2015,38,0.002
147,13,2015,38,0.002
148,13,2015,38,0.002
149,13,2015,38,0.002
150,13,2015,38,0.002
151,13,2015,38,0.002
152,13,2015,38,0.002
153,13,2015,38,0.002
154,13,2015,38,0.002
155,13,2015,38,0.002
156,13,2015,38,0.002
157,14,2015,41,-0.019
158,14,2015,41,-0.019
159,14,2015,41,-0.019
160,14,2015,41,-0.019
161,14,2015,41,-0.019
162,14,2015,41,-0.019
163,14,2015,41,-0.019
164,14,2015,41,-0.019
165,14,2015,41,-0.019
166,14,2015,41,-0.019
167,14,2015,41,-0.019
168,14,2015,41,-0.019
169,15,2015,44,-0.01
170,15,2015,44,-0.01
171,15,2015,44,-0.01
172,15,2015,44,-0.01
173,15,2015,44,-0.01
174,15,2015,44,-0.01
175,15,2015,44,-0.01
176,15,2015,44,-0.01
177,15,2015,44,-0.01
178,15,2015,44,-0.01
179,15,2015,44,-0.01
180,15,2015,44,-0.01
181,16,2015,47,-0.004
182,16,2015,47,-0.004
183,16,2015,47,-0.004
184,16,2015,47,-0.004
185,16,2015,47,-0.004
186,16,2015,47,-0.004
187,16,2015,47,-0.004
188,16,2015,47,-0.004
189,16,2015,47,-0.004
190,16,2015,47,-0.004
191,16,2015,47,-0.004
192,16,2015,47,-0.004
193,17,2015,50,-0.002
194,17,2015,50,-0.002
195,17,2015,50,-0.002
196,17,2015,50,-0.002
197,17,2015,50,-0.002
198,17,2015,50,-0.002
199,17,2015,50,-0.002
200,17,2015,50,-0.002
201,17,2015,50,-0.002
202,17,2015,50,-0.002
203,17,2015,50,-0.002
204,17,2015,50,-0.002
205,18,2015,53,-0.01
206,18,2015,53,-0.01
207,18,2015,53,-0.01
208,18,2015,53,-0.01
209,18,2015,53,-0.01
210,18,2015,53,-0.01
211,18,2015,53,-0.01
212,18,2015,53,-0.01
213,18,2015,53,-0.01
214,18,2015,53,-0.01
215,18,2015,53,-0.01
216,18,2015,53,-0.01
217,19,2015,56,-0.005
218,19,2015,56,-0.005
219,19,2015,56,-0.005
220,19,2015,56,-0.005
221,19,2015,56,-0.005
222,19,2015,56,-0.005
223,19,2015,56,-0.005
224,19,2015,56,-0.005
225,19,2015,56,-0.005
226,19,2015,56,-0.005
227,19,2015,56,-0.005
228,19,2015,56,-0.005
229,20,2015,59,-0.012
230,20,2015,59,-0.012
231,20,2015,59,-0.012
232,20,2015,59,-0.012
233,20,2015,59,-0.012
234,20,2015,59,-0.012
235,20,2015,59,-0.012
236,20,2015,59,-0.012
237,20,2015,59,-0.012
238,20,2015,59,-0.012
239,20,2015,59,-0.012
240,20,2015,59,-0.012
241,21,2015,62,-0.014
242,21,2015,62,-0.014
243,21,2015,62,-0.014
244,21,2015,62,-0.014
245,21,2015,62,-0.014
246,21,2015,62,-0.014
247,21,2015,62,-0.014
248,21,2015,62,-0.014
249,21,2015,62,-0.014
250,21,2015,62,-0.014
251,21,2015,62,-0.014
252,21,2015,62,-0.014
253,22,2015,65,-0.009
254,22,2015,65,-0.009
255,22,2015,65,-0.009
256,22,2015,65,-0.009
257,22,2015,65,-0.009
258,22,2015,65,-0.009
259,22,2015,65,-0.009
260,22,2015,65,-0.009
261,22,2015,65,-0.009
262,22,2015,65,-0.009
263,22,2015,65,-0.009
264,22,2015,65,-0.009
265,23,2015,68,-0.011
266,23,2015,68,-0.011
267,23,2015,68,-0.011
268,23,2015,68,-0.011
269,23,2015,68,-0.011
270,23,2015,68,-0.011
271,23,2015,68,-0.011
272,23,2015,68,-0.011
273,23,2015,68,-0.011
274,23,2015,68,-0.011
275,23,2015,68,-0.011
276,23,2015,68,-0.011
277,24,2015,71,-0.001
278,24,2015,71,-0.001
279,24,2015,71,-0.001
280,24,2015,71,-0.001
281,24,2015,71,-0.001
282,24,2015,71,-0.001
283,24,2015,71,-0.001
284,24,2015,71,-0.001
285,24,2015,71,-0.001
286,24,2015,71,-0.001
287,24,2015,71,-0.001
288,24,2015,71,-0.001
289,25,2015,74,-0.008
290,25,2015,74,-0.008
291,25,2015,74,-0.008
292,25,2015,74,-0.008
293,25,2015,74,-0.008
294,25,2015,74,-0.008
295,25,2015,74,-0.008
296,25,2015,74,-0.008
297,25,2015,74,-0.008
298,25,2015,74,-0.008
299,25,2015,74,-0.008
300,25,2015,74,-0.008
301,26,2015,77,-0.006
302,26,2015,77,-0.006
303,26,2015,77,-0.006
304,26,2015,77,-0.006
305,26,2015,77,-0.006
306,26,2015,77,-0.006
307,26,2015,77,-0.006
308,26,2015,77,-0.006
309,26,2015,77,-0.006
310,26,2015,77,-0.006
311,26,2015,77,-0.006
312,26,2015,77,-0.006
313,27,2015,80,-0.003
314,27,2015,80,-0.003
315,27,2015,80,-0.003
316,27,2015,80,-0.003
317,27,2015,80,-0.003
318,27,2015,80,-0.003
319,27,2015,80,-0.003
320,27,2015,80,-0.003
321,27,2015,80,-0.003
322,27,2015,80,-0.003
323,27,2015,80,-0.003
324,27,2015,80,-0.003
325,28,2015,83,-0.009
326,28,2015,83,-0.009
327,28,2015,83,-0.009
328,28,2015,83,-0.009
329,28,2015,83,-0.009
330,28,2015,83,-0.009
331,28,2015,83,-0.009
332,28,2015,83,-0.009
333,28,2015,83,-0.009
334,28,2015,83,-0.009
335,28,2015,83,-0.009
336,28,2015,83,-0.009
337,29,2015,86,-0.007
338,29,2015,86,-0.007
339,29,2015,86,-0.007
340,29,2015,86,-0.007
341,29,2015,86,-0.007
342,29,2015,86,-0.007
343,29,2015,86,-0.007
344,29,2015,86,-0.007
345,29,2015,86,-0.007
346,29,2015,86,-0.007
347,29,2015,86,-0.007
348,29,2015,86,-0.007
349,30,2015,89,0.003
350,30,2015,89,0.003
351,30,2015,89,0.003
352,30,2015,89,0.003
353,30,2015,89,0.003
354,30,2015,89,0.003
355,30,2015,89,0.003
356,30,2015,89,0.003
357,30,2015,89,0.003
358,30,2015,89,0.003
359,30,2015,89,0.003
360,30,2015,89,0.003
361,31,2015,92,-0.009
362,31,2015,92,-0.009
363,31,2015,92,-0.009
364,31,2015,92,-0.009
365,31,2015,92,-0.009
366,31,2015,92,-0.009
367,31,2015,92,-0.009
368,31,2015,92,-0.009
369,31,2015,92,-0.009
370,31,2015,92,-0.009
371,31,2015,92,-0.009
372,31,2015,92,-0.009
373,32,2015,95,-0.008
374,32,2015,95,-0.008
375,32,2015,95,-0.008
376,32,2015,95,-0.008
377,32,2015,95,-0.008
378,32,2015,95,-0.008
379,32,2015,95,-0.008
380,32,2015,95,-0.008
381,32,2015,95,-0.008
382,32,2015,95,-0.008
383,32,2015,95,-0.008
384,32,2015,95,-0.008
385,33,2015,98,-0.014
386,33,2015,98,-0.014
387,33,2015,98,-0.014
388,33,2015,98,-0.014
389,33,2015,98,-0.014
390,33,2015,98,-0.014
391,33,2015,98,-0.014
392,33,2015,98,-0.014
393,33,2015,98,-0.014
394,33,2015,98,-0.014
395,33,2015,98,-0.014
396,33,2015,98,-0.014
397,34,2015,101,-0.0
398,34,2015,101,-0.0
399,34,2015,101,-0.0
400,34,2015,101,-0.0
401,34,2015,101,-0.0
402,34,2015,101,-0.0
403,34,2015,101,-0.0
404,34,2015,101,-0.0
405,34,2015,101,-0.0
406,34,2015,101,-0.0
407,34,2015,101,-0.0
408,34,2015,101,-0.0
409,35,2015,104,-0.005
410,35,2015,104,-0.005
411,35,2015,104,-0.005
412,35,2015,104,-0.005
413,35,2015,104,-0.005
414,35,2015,104,-0.005
415,35,2015,104,-0.005
416,35,2015,104,-0.005
417,35,2015,104,-0.005
418,35,2015,104,-0.005
419,35,2015,104,-0.005
420,35,2015,104,-0.005
421,36,2015,107,-0.011
422,36,2015,107,-0.011
423,36,2015,107,-0.011
424,36,2015,107,-0.011
425,36,2015,107,-0.011
426,36,2015,107,-0.011
427,36,2015,107,-0.011
428,36,2015,107,-0.011
429,36,2015,107,-0.011
430,36,2015,107,-0.011
431,36,2015,107,-0.011
432,36,2015,107,-0.011
433,37,2015,110,-0.014
434,37,2015,110,-0.014
435,37,2015,110,-0.014
436,37,2015,110,-0.014
437,37,2015,110,-0.014
438,37,2015,110,-0.014
439,37,2015,110,-0.014
440,37,2015,110,-0.014
441,37,2015,110,-0.014
442,37,2015,110,-0.014
443,37,2015,110,-0.014
444,37,2015,110,-0.014
445,38,2015,113,-0.007
446,38,2015,113,-0.007
447,38,2015,113,-0.007
448,38,2015,113,-0.007
449,38,2015,113,-0.007
450,38,2015,113,-0.007
451,38,2015,113,-0.007
452,38,2015,113,-0.007
453,38,2015,113,-0.007
454,38,2015,113,-0.007
455,38,2015,113,-0.007
456,38,2015,113,-0.007
457,39,2015,116,-0.011
458,39,2015,116,-0.011
459,39,2015,116,-0.011
460,39,2015,116,-0.011
461,39,2015,116,-0.011
462,39,2015,116,-0.011
463,39,2015,116,-0.011
464,39,2015,116,-0.011
465,39,2015,116,-0.011
466,39,2015,116,-0.011
467,39,2015,116,-0.011
468,39,2015,116,-0.011
469,40,2015,119,-0.017
470,40,2015,119,-0.017
471,40,2015,119,-0.017
472,40,2015,119,-0.017
473,40,2015,119,-0.017
474,40,2015,119,-0.017
475,40,2015,119,-0.017
476,40,2015,119,-0.017
477,40,2015,119,-0.017
478,40,2015,119,-0.017
479,40,2015,119,-0.017
480,40,2015,119,-0.017
481,41,2015,122,-0.026
482,41,2015,122,-0.026
483,41,2015,122,-0.026
484,41,2015,122,-0.026
485,41,2015,122,-0.026
486,41,2015,122,-0.026
487,41,2015,122,-0.026
488,41,2015,122,-0.026
489,41,2015,122,-0.026
490,41,2015,122,-0.026
491,41,2015,122,-0.026
492,41,2015,122,-0.026
493,42,2015,125,-0.012
494,42,2015,125,-0.012
495,42,2015,125,-0.012
496,42,2015,125,-0.012
497,42,2015,125,-0.012
498,42,2015,125,-0.012
499,42,2015,125,-0.012
500,42,2015,125,-0.012
501,42,2015,125,-0.012
502,42,2015,125,-0.012
503,42,2015,125,-0.012
504,42,2015,125,-0.012
505,43,2015,128,-0.018
506,43,2015,128,-0.018
507,43,2015,128,-0.018
508,43,2015,128,-0.018
509,43,2015,128,-0.018
510,43,2015,128,-0.018
511,43,2015,128,-0.018
512,43,2015,128,-0.018
513,43,2015,128,-0.018
514,43,2015,128,-0.018
515,43,2015,128,-0.018
516,43,2015,128,-0.018
517,44,2015,131,-0.01
518,44,2015,131,-0.01
519,44,2015,131,-0.01
520,44,2015,131,-0.01
521,44,2015,131,-0.01
522,44,2015,131,-0.01
523,44,2015,131,-0.01
524,44,2015,131,-0.01
525,44,2015,131,-0.01
526,44,2015,131,-0.01
527,44,2015,131,-0.01
528,44,2015,131,-0.01
529,45,2015,134,-0.007
530,45,2015,134,-0.007
531,45,2015,134,-0.007
532,45,2015,134,-0.007
533,45,2015,134,-0.007
534,45,2015,134,-0.007
535,45,2015,134,-0.007
536,45,2015,134,-0.007
537,45,2015,134,-0.007
538,45,2015,134,-0.007
539,45,2015,134,-0.007
540,45,2015,134,-0.007
541,46,2015,137,-0.015
542,46,2015,137,-0.015
543,46,2015,137,-0.015
544,46,2015,137,-0.015
545,46,2015,137,-0.015
546,46,2015,137,-0.015
547,46,2015,137,-0.015
548,46,2015,137,-0.015
549,46,2015,137,-0.015
550,46,2015,137,-0.015
551,46,2015,137,-0.015
552,46,2015,137,-0.015
553,47,2015,140,-0.018
554,47,2015,140,-0.018
555,47,2015,140,-0.018
556,47,2015,140,-0.018
557,47,2015,140,-0.018
558,47,2015,140,-0.018
559,47,2015,140,-0.018
560,47,2015,140,-0.018
561,47,2015,140,-0.018
562,47,2015,140,-0.018
563,47,2015,140,-0.018
564,47,2015,140,-0.018
565,48,2015,143,-0.01
566,48,2015,143,-0.01
567,48,2015,143,-0.01
568,48,2015,143,-0.01
569,48,2015,143,-0.01
570,48,2015,143,-0.01
571,48,2015,143,-0.01
572,48,2015,143,-0.01
573,48,2015,143,-0.01
574,48,2015,143,-0.01
575,48,2015,143,-0.01
576,48,2015,143,-0.01
577,49,2015,146,-0.016
578,49,2015,146,-0.016
579,49,2015,146,-0.016
580,49,2015,146,-0.016
581,49,2015,146,-0.016
582,49,2015,146,-0.016
583,49,2015,146,-0.016
584,49,2015,146,-0.016
585,49,2015,146,-0.016
586,49,2015,146,-0.016
587,49,2015,146,-0.016
588,49,2015,146,-0.016
589,50,2015,149,-0.02
590,50,2015,149,-0.02
591,50,2015,149,-0.02
592,50,2015,149,-0.02
593,50,2015,149,-0.02
594,50,2015,149,-0.02
595,50,2015,149,-0.02
596,50,2015,149,-0.02
597,50,2015,149,-0.02
598,50,2015,149,-0.02
599,50,2015,149,-0.02
600,50,2015,149,-0.02
601,51,2015,152,-0.017
602,51,2015,152,-0.017
603,51,2015,152,-0.017
604,51,2015,152,-0.017
605,51,2015,152,-0.017
606,51,2015,152,-0.017
607,51,2015,152,-0.017
608,51,2015,152,-0.017
609,51,2015,152,-0.017
610,51,2015,152,-0.017
611,51,2015,152,-0.017
612,51,2015,152,-0.017
613,52,2015,155,-0.023
614,52,2015,155,-0.023
615,52,2015,155,-0.023
616,52,2015,155,-0.023
617,52,2015,155,-0.023
618,52,2015,155,-0.023
619,52,2015,155,-0.023
620,52,2015,155,-0.023
621,52,2015,155,-0.023
622,52,2015,155,-0.023
623,52,2015,155,-0.023
624,52,2015,155,-0.023
625,53,2015,158,-0.02
626,53,2015,158,-0.02
627,53,2015,158,-0.02
628,53,2015,158,-0.02
629,53,2015,158,-0.02
630,53,2015,158,-0.02
631,53,2015,158,-0.02
632,53,2015,158,-0.02
633,53,2015,158,-0.02
634,53,2015,158,-0.02
635,53,2015,158,-0.02
636,53,2015,158,-0.02
637,54,2015,161,-0.015
638,54,2015,161,-0.015
639,54,2015,161,-0.015
640,54,2015,161,-0.015
641,54,2015,161,-0.015
642,54,2015,161,-0.015
643,54,2015,161,-0.015
644,54,2015,161,-0.015
645,54,2015,161,-0.015
646,54,2015,161,-0.015
647,54,2015,161,-0.015
648,54,2015,161,-0.015
649,55,2015,164,-0.023
650,55,2015,164,-0.023
651,55,2015,164,-0.023
652,55,2015,164,-0.023
653,55,2015,164,-0.023
654,55,2015,164,-0.023
655,55,2015,164,-0.023
656,55,2015,164,-0.023
657,55,2015,164,-0.023
658,55,2015,164,-0.023
659,55,2015,164,-0.023
660,55,2015,164,-0.023
661,56,2015,167,-0.026
662,56,2015,167,-0.026
663,56,2015,167,-0.026
664,56,2015,167,-0.026
665,56,2015,167,-0.026
666,56,2015,167,-0.026
667,56,2015,167,-0.026
668,56,2015,167,-0.026
669,56,2015,167,-0.026
670,56,2015,167,-0.026
671,56,2015,167,-0.026
672,56,2015,167,-0.026
673,57,2015,170,-0.025
674,57,2015,170,-0.025
675,57,2015,170,-0.025
676,57,2015,170,-0.025
677,57,2015,170,-0.025
678,57,2015,170,-0.025
679,57,2015,170,-0.025
680,57,2015,170,-0.025
681,57,2015,170,-0.025
682,57,2015,170,-0.025
683,57,2015,170,-0.025
684,57,2015,170,-0.025
685,58,2015,173,-0.021
686,58,2015,173,-0.021
687,58,2015,173,-0.021
688,58,2015,173,-0.021
689,58,2015,173,-0.021
690,58,2015,173,-0.021
691,58,2015,173,-0.021
692,58,2015,173,-0.021
693,58,2015,173,-0.021
694,58,2015,173,-0.021
695,58,2015,173,-0.021
696,58,2015,173,-0.021
697,59,2015,176,-0.022
698,59,2015,176,-0.022
699,59,2015,176,-0.022
700,59,2015,176,-0.022
701,59,2015,176,-0.022
702,59,2015,176,-0.022
703,59,2015,176,-0.022
704,59,2015,176,-0.022
705,59,2015,176,-0.022
706,59,2015,176,-0.022
707,59,2015,176,-0.022
708,59,2015,176,-0.022
709,60,2015,179,-0.027
710,60,2015,179,-0.027
711,60,2015,179,-0.027
712,60,2015,179,-0.027
713,60,2015,179,-0.027
714,60,2015,179,-0.027
715,60,2015,179,-0.027
716,60,2015,179,-0.027
717,60,2015,179,-0.027
718,60,2015,179,-0.027
719,60,2015,179,-0.027
720,60,2015,179,-0.027
721,61,2015,182,-0.022
722,61,2015,182,-0.022
723,61,2015,182,-0.022
724,61,2015,182,-0.022
725,61,2015,182,-0.022
726,61,2015,182,-0.022
727,61,2015,182,-0.022
728,61,2015,182,-0.022
729,61,2015,182,-0.022
730,61,2015,182,-0.022
731,61,2015,182,-0.022
732,61,2015,182,-0.022
733,62,2015,185,-0.022
734,62,2015,185,-0.022
735,62,2015,185,-0.022
736,62,2015,185,-0.022
737,62,2015,185,-0.022
738,62,2015,185,-0.022
739,62,2015,185,-0.022
740,62,2015,185,-0.022
741,62,2015,185,-0.022
742,62,2015,185,-0.022
743,62,2015,185,-0.022
744,62,2015,185,-0.022
745,63,2015,188,-0.02
746,63,2015,188,-0.02
747,63,2015,188,-0.02
748,63,2015,188,-0.02
749,63,2015,188,-0.02
750,63,2015,188,-0.02
751,63,2015,188,-0.02
752,63,2015,188,-0.02
753,63,2015,188,-0.02
754,63,2015,188,-0.02
755,63,2015,188,-0.02
756,63,2015,188,-0.02
757,64,2015,191,-0.018
758,64,2015,191,-0.018
759,64,2015,191,-0.018
760,64,2015,191,-0.018
761,64,2015,191,-0.018
762,64,2015,191,-0.018
763,64,2015,191,-0.018
764,64,2015,191,-0.018
765,64,2015,191,-0.018
766,64,2015,191,-0.018
767,64,2015,191,-0.018
768,64,2015,191,-0.018
769,65,2015,194,-0.026
770,65,2015,194,-0.026
771,65,2015,194,-0.026
772,65,2015,194,-0.026
773,65,2015,194,-0.026
774,65,2015,194,-0.026
775,65,2015,194,-0.026
776,65,2015,194,-0.026
777,65,2015,194,-0.026
778,65,2015,194,-0.026
779,65,2015,194,-0.026
780,65,2015,194,-0.026
781,66,2015,197,-0.022
782,66,2015,197,-0.022
783,66,2015,197,-0.022
784,66,2015,197,-0.022
785,66,2015,197,-0.022
786,66,2015,197,-0.022
787,66,2015,197,-0.022
788,66,2015,197,-0.022
789,66,2015,197,-0.022
790,66,2015,197,-0.022
791,66,2015,197,-0.022
792,66,2015,197,-0.022
793,67,2015,200,-0.016
794,67,2015,200,-0.016
795,67,2015,200,-0.016
796,67,2015,200,-0.016
797,67,2015,200,-0.016
798,67,2015,200,-0.016
799,67,2015,200,-0.016
800,67,2015,200,-0.016
801,67,2015,200,-0.016
802,67,2015,200,-0.016
803,67,2015,200,-0.016
804,67,2015,200,-0.016
805,68,2015,203,-0.018
806,68,2015,203,-0.018
807,68,2015,203,-0.018
808,68,2015,203,-0.018
809,68,2015,203,-0.018
810,68,2015,203,-0.018
811,68,2015,203,-0.018
812,68,2015,203,-0.018
813,68,2015,203,-0.018
814,68,2015,203,-0.018
815,68,2015,203,-0.018
816,68,2015,203,-0.018
817,69,2015,206,-0.019
818,69,2015,206,-0.019
819,69,2015,206,-0.019
820,69,2015,206,-0.019
821,69,2015,206,-0.019
822,69,2015,206,-0.019
823,69,2015,206,-0.019
824,69,2015,206,-0.019
825,69,2015,206,-0.019
826,69,2015,206,-0.019
827,69,2015,206,-0.019
828,69,2015,206,-0.019
829,70,2015,209,-0.022
830,70,2015,209,-0.022
831,70,2015,209,-0.022
832,70,2015,209,-0.022
833,70,2015,209,-0.022
834,70,2015,209,-0.022
835,70,2015,209,-0.022
836,70,2015,209,-0.022
837,70,2015,209,-0.022
838,70,2015,209,-0.022
839,70,2015,209,-0.022
840,70,2015,209,-0.022
841,71,2015,212,-0.02
842,71,2015,212,-0.02
843,71,2015,212,-0.02
844,71,2015,212,-0.02
845,71,2015,212,-0.02
846,71,2015,212,-0.02
847,71,2015,212,-0.02
848,71,2015,212,-0.02
849,71,2015,212,-0.02
850,71,2015,212,-0.02
851,71,2015,212,-0.02
852,71,2015,212,-0.02
853,72,2015,215,-0.016
854,72,2015,215,-0.016
855,72,2015,215,-0.016
856,72,2015,215,-0.016
857,72,2015,215,-0.016
858,72,2015,215,-0.016
859,72,2015,215,-0.016
860,72,2015,215,-0.016
861,72,2015,215,-0.016
862,72,2015,215,-0.016
863,72,2015,215,-0.016
864,72,2015,215,-0.016
865,73,2015,218,-0.013
866,73,2015,218,-0.013
867,73,2015,218,-0.013
868,73,2015,218,-0.013
869,73,2015,218,-0.013
870,73,2015,218,-0.013
871,73,2015,218,-0.013
872,73,2015,218,-0.013
873,73,2015,218,-0.013
874,73,2015,218,-0.013
875,73,2015,218,-0.013
876,73,2015,218,-0.013
877,74,2015,221,-0.018
878,74,2015,221,-0.018
879,74,2015,221,-0.018
880,74,2015,221,-0.018
881,74,2015,221,-0.018
882,74,2015,221,-0.018
883,74,2015,221,-0.018
884,74,2015,221,-0.018
885,74,2015,221,-0.018
886,74,2015,221,-0.018
887,74,2015,221,-0.018
888,74,2015,221,-0.018
889,75,2015,224,-0.029
890,75,2015,224,-0.029
891,75,2015,224,-0.029
892,75,2015,224,-0.029
893,75,2015,224,-0.029
894,75,2015,224,-0.029
895,75,2015,224,-0.029
896,75,2015,224,-0.029
897,75,2015,224,-0.029
898,75,2015,224,-0.029
899,75,2015,224,-0.029
900,75,2015,224,-0.029
901,76,2015,227,-0.016
902,76,2015,227,-0.016
903,76,2015,227,-0.016
904,76,2015,227,-0.016
905,76,2015,227,-0.016
906,76,2015,227,-0.016
907,76,2015,227,-0.016
908,76,2015,227,-0.016
909,76,2015,227,-0.016
910,76,2015,227,-0.016
911,76,2015,227,-0.016
912,76,2015,227,-0.016
913,77,2015,230,-0.023
914,77,2015,230,-0.023
915,77,2015,230,-0.023
916,77,2015,230,-0.023
917,77,2015,230,-0.023
918,77,2015,230,-0.023
919,77,2015,230,-0.023
920,77,2015,230,-0.023
921,77,2015,230,-0.023
922,77,2015,230,-0.023
923,77,2015,230,-0.023
924,77,2015,230,-0.023
925,78,2015,233,-0.02
926,78,2015,233,-0.02
927,78,2015,233,-0.02
928,78,2015,233,-0.02
929,78,2015,233,-0.02
930,78,2015,233,-0.02
931,78,2015,233,-0.02
932,78,2015,233,-0.02
933,78,2015,233,-0.02
934,78,2015,233,-0.02
935,78,2015,233,-0.02
936,78,2015,233,-0.02
937,79,2015,236,-0.024
938,79,2015,236,-0.024
939,79,2015,236,-0.024
940,79,2015,236,-0.024
941,79,2015,236,-0.024
942,79,2015,236,-0.024
943,79,2015,236,-0.024
944,79,2015,236,-0.024
945,79,2015,236,-0.024
946,79,2015,236,-0.024
947,79,2015,236,-0.024
948,79,2015,236,-0.024
949,80,2015,239,-0.019
950,80,2015,239,-0.019
951,80,2015,239,-0.019
952,80,2015,239,-0.019
953,80,2015,239,-0.019
954,80,2015,239,-0.019
955,80,2015,239,-0.019
956,80,2015,239,-0.019
957,80,2015,239,-0.019
958,80,2015,239,-0.019
959,80,2015,239,-0.019
960,80,2015,239,-0.019
961,81,2015,242,-0.01
962,81,2015,242,-0.01
963,81,2015,242,-0.01
964,81,2015,242,-0.01
965,81,2015,242,-0.01
966,81,2015,242,-0.01
967,81,2015,242,-0.01
968,81,2015,242,-0.01
969,81,2015,242,-0.01
970,81,2015,242,-0.01
971,81,2015,242,-0.01
972,81,2015,242,-0.01
973,82,2015,245,-0.018
974,82,2015,245,-0.018
975,82,2015,245,-0.018
976,82,2015,245,-0.018
977,82,2015,245,-0.018
978,82,2015,245,-0.018
979,82,2015,245,-0.018
980,82,2015,245,-0.018
981,82,2015,245,-0.018
982,82,2015,245,-0.018
983,82,2015,245,-0.018
984,82,2015,245,-0.018
985,83,2015,248,-0.022
986,83,2015,248,-0.022
987,83,2015,248,-0.022
988,83,2015,248,-0.022
989,83,2015,248,-0.022
990,83,2015,248,-0.022
991,83,2015,248,-0.022
992,83,2015,248,-0.022
993,83,2015,248,-0.022
994,83,2015,248,-0.022
995,83,2015,248,-0.022
